PCAS,logKdoc,Category,CrippenLogP,SlogP_VSA1,ErGFP285_RDKit,FCFPs2048_1787_RDKit,RDKFP97_RDKit,RDKFP1999_RDKit,ExtFP215,SECFP1727_RDKit,ExtFP979,RDKFP870_RDKit,SECFP1805_RDKit,PharmFP16632_RDKit,SECFP617_RDKit,MATS2m,PatternFP730_RDKit,PatternFP654_RDKit,FuncFP3064_RDKit,SECFP1315_RDKit,RDKFP1925_RDKit,FuncFP2428_RDKit,GraphFP554,RDKFP834_RDKit,Mor29m_R,PatternFP1783_RDKit,RDKFP629_RDKit,ECFPs1024_998_RDKit,RDKFP2034_RDKit
p000066,3.702,3,2.89584,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.082,0,1,0,0
p000066,3.332,3,2.89584,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.082,0,1,0,0
p000066,3.272,3,2.89584,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.082,0,1,0,0
p000066,3.413,3,2.89584,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.082,0,1,0,0
p000066,3.439,3,2.89584,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.082,0,1,0,0
p000067,4.5,3,4.9536,0,0,0,1,1,0,0,0,0,0,0,0,-0.162447482,0,0,0,0,0,0,0,0,-0.007,0,0,0,0
p000068,6,3,5.3173,0,0,0,0,0,0,0,0,0,0,0,0,-0.23608763,0,0,0,0,0,0,1,0,-0.194,0,0,0,0
p000069,4.35,3,4.3002,0,0,0,1,1,0,0,0,0,0,0,0,-0.071121305,0,0,0,0,0,0,0,0,0.028,0,0,0,0
p000070,4.86,3,4.02102,0,0.3,0,0,0,0,0,0,0,0,0,0,0.040625,0,0,0,0,0,0,1,0,-0.014,0,0,0,0
p000071,3.31,3,0.40249, NA, NA, NA, NA, NA,0, NA,0, NA, NA, NA, NA,0.183329403, NA, NA, NA, NA, NA, NA,1, NA, NA, NA, NA, NA, NA
p000072,3.44,3,4.53532,0,0,0,1,0,0,0,0,0,0,0,0,0.329995509,1,0,0,0,0,0,1,0,0.112,1,0,0,0
p000073,3.88,1,3.051,0,0,0,0,0,0,0,0,0,0,0,0,-0.114579164,0,0,0,0,0,0,0,0,0.269,0,0,0,0
p000073,3.73,2,3.051,0,0,0,0,0,0,0,0,0,0,0,0,-0.114579164,0,0,0,0,0,0,0,0,0.269,0,0,0,0
p000073,3.48,3,3.051,0,0,0,0,0,0,0,0,0,0,0,0,-0.114579164,0,0,0,0,0,0,0,0,0.269,0,0,0,0
p000073,3.81,3,3.051,0,0,0,0,0,0,0,0,0,0,0,0,-0.114579164,0,0,0,0,0,0,0,0,0.269,0,0,0,0
p000074,5.2,3,4.5371,0,0,0,0,0,0,0,0,0,0,0,0,-0.234676309,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000074,5.58,3,4.5371,0,0,0,0,0,0,0,0,0,0,0,0,-0.234676309,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000075,2.46,1,6.50708,9.047494323,0.3,0,0,0,0,0,0,0,0,0,0,0.10226619,0,1,0,0,0,0,0,0,0.103,1,0,0,0
p000075,4.16,2,6.50708,9.047494323,0.3,0,0,0,0,0,0,0,0,0,0,0.10226619,0,1,0,0,0,0,0,0,0.103,1,0,0,0
p000075,5.3,3,6.50708,9.047494323,0.3,0,0,0,0,0,0,0,0,0,0,0.10226619,0,1,0,0,0,0,0,0,0.103,1,0,0,0
p000075,5.28,3,6.50708,9.047494323,0.3,0,0,0,0,0,0,0,0,0,0,0.10226619,0,1,0,0,0,0,0,0,0.103,1,0,0,0
p000076,4.57,3,4.147,0,0,0,0,0,0,0,0,0,0,0,0,-0.233939394,0,0,0,0,0,0,1,0,-0.141,0,0,0,0
p000076,5.3,3,4.147,0,0,0,0,0,0,0,0,0,0,0,0,-0.233939394,0,0,0,0,0,0,1,0,-0.141,0,0,0,0
p000077,4.2,2,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000077,4.4,2,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000077,4.52,3,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000077,5.32,3,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000077,5.45,3,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000077,4.71,3,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000077,4.3,3,4.7088,0,0,0,1,1,0,0,0,0,0,0,0,-0.008591939,0,0,0,0,0,0,1,0,0.024,0,0,0,0
p000078,7.34,3,9.936,0,0,0,1,1,0,0,0,1,0,0,0,-0.185185185,1,1,0,0,0,0,1,0,-0.633,1,0,0,1
p000078,7.29,3,9.936,0,0,0,1,1,0,0,0,1,0,0,0,-0.185185185,1,1,0,0,0,0,1,0,-0.633,1,0,0,1
p000078,7.64,3,9.936,0,0,0,1,1,0,0,0,1,0,0,0,-0.185185185,1,1,0,0,0,0,1,0,-0.633,1,0,0,1
p000079,3.87,1,2.84266,4.523747162,0,0,1,1,0,0,0,0,0,1,0,0.051183459,0,0,0,0,0,0,0,0,-0.154,0,0,0,1
p000079,3.98,2,2.84266,4.523747162,0,0,1,1,0,0,0,0,0,1,0,0.051183459,0,0,0,0,0,0,0,0,-0.154,0,0,0,1
p000080,6.92,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.508,1,0,0,1
p000080,6.86,3,8.6292,0,0,0,1,1,0,0,0,1,0,0,0,-0.081568139,1,1,0,0,0,0,1,0,-0.508,1,0,0,1
p000081,3.992,3,2.92386,0,0,0,0,0,0,0,0,0,0,0,0,0.226991758,0,0,0,0,0,0,1,0,0.079,0,1,0,0
p000081,3.598,3,2.92386,0,0,0,0,0,0,0,0,0,0,0,0,0.226991758,0,0,0,0,0,0,1,0,0.079,0,1,0,0
p000081,3.534,3,2.92386,0,0,0,0,0,0,0,0,0,0,0,0,0.226991758,0,0,0,0,0,0,1,0,0.079,0,1,0,0
p000081,3.63,3,2.92386,0,0,0,0,0,0,0,0,0,0,0,0,0.226991758,0,0,0,0,0,0,1,0,0.079,0,1,0,0
p000081,3.684,3,2.92386,0,0,0,0,0,0,0,0,0,0,0,0,0.226991758,0,0,0,0,0,0,1,0,0.079,0,1,0,0
p000082,4.59,3,4.02102,0,0,0,0,0,0,0,0,0,0,0,0,0.040625,0,0,0,0,0,0,1,0,0.055,0,0,0,0
p000083,6,2,4.60428,0,0.3,0,0,1,0,0,0,0,0,0,0,-0.023162048,1,1,0,0,0,0,1,1,-0.043,1,0,0,0
p000084,6.3,2,9.81338,9.473725908,0,0,1,1,0,0,0,0,0,0,0,-0.132476023,1,1,0,0,1,0,0,0,-0.066,1,0,0,1
p000084,7.93,3,9.81338,9.473725908,0,0,1,1,0,0,0,0,0,0,0,-0.132476023,1,1,0,0,1,0,0,0,-0.066,1,0,0,1
p000085,5.48,1,5.01997,4.736862954,0,1,1,1,0,0,0,0,0,0,1,-0.009439374,0,1,0,0,0,0,1,0,0.027,0,0,0,0
p000085,5.72,3,5.01997,4.736862954,0,1,1,1,0,0,0,0,0,0,1,-0.009439374,0,1,0,0,0,0,1,0,0.027,0,0,0,0
p000086,4.55,2,3.50579,5.428790392,0,0,0,1,0,0,0,0,0,0,0,-0.028422729,1,0,0,0,0,0,1,0,0.221,1,0,0,0
p000087,5.72,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,4.78,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,4.99,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,5.23,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,5.55,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,5.02,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,5.15,1,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,5.52,2,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000087,5.61,3,5.88907,0,0.3,0,1,1,0,0,0,1,0,0,1,-0.015710555,0,1,0,0,0,0,1,0,0.212,1,0,0,0
p000088,5.11,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,0,-0.000182,0,0,0,0,0,1,1,0,0.06,0,0,0,0
p000088,4.72,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,0,-0.000182,0,0,0,0,0,1,1,0,0.06,0,0,0,0
p000088,5.83,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,0,-0.000182,0,0,0,0,0,1,1,0,0.06,0,0,0,0
p000088,5.67,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,0,-0.000182,0,0,0,0,0,1,1,0,0.06,0,0,0,0
p000088,5.67,3,5.3622,0,0,0,1,1,0,0,0,0,0,0,0,-0.000182,0,0,0,0,0,1,1,0,0.06,0,0,0,0
p000089,4.362,2,4.21018,4.736862954,0,0,0,0,0,0,0,0,0,1,0,0.09915414,0,1,0,0,0,0,1,0,-0.132,0,0,0,1
p000091,5.6,2,8.50658,9.473725908,0.3,0,1,1,0,0,0,0,0,0,0,-0.059184739,1,1,0,0,1,0,0,0,0.175,1,0,0,1
p000092,5.02,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.8,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.41,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.35,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.23,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.21,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.01,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.53,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.03,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.76,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.59,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.79,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.26,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.041,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.903,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.9,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.993,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.195,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.412,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.213,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.025,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.961,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.128,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.106,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.737,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.73,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.271,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.188,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.357,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.24,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.036,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.108,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.129,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.93,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.87,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.477,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.249,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.61,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.544,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.699,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.462,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.806,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.602,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.74,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.367,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.845,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.602,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.079,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.017,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.886,1,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.12,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.77,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.7,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.47,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.83,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.863,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.638,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.121,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.628,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.913,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.925,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.804,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.242,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.204,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.094,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.878,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,3.86,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.43,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.633,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.69,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.248,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.23,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.079,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.097,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.944,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.207,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.505,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.38,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.079,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,5.146,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
p000092,4.903,2,4.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.052083333,0,0,0,0,0,0,1,0,-0.158,0,0,0,0
